375.000000 2105.000000 
225.000000 2045.000000 
75.000000 2015.000000 
300.000000 1970.000000 
375.000000 2105.000000 
225.000000 2045.000000 
225.000000 1865.000000 
300.000000 1970.000000 
375.000000 2105.000000 
150.000000 1790.000000 
225.000000 1865.000000 
300.000000 1970.000000 
75.000000 1745.000000 
150.000000 1790.000000 
225.000000 1865.000000 
-375.000000 2105.000000 
-225.000000 2045.000000 
-75.000000 2015.000000 
-300.000000 1970.000000 
-375.000000 2105.000000 
-225.000000 2045.000000 
-225.000000 1865.000000 
-300.000000 1970.000000 
-375.000000 2105.000000 
-150.000000 1790.000000 
-225.000000 1865.000000 
-300.000000 1970.000000 
-75.000000 1745.000000 
-150.000000 1790.000000 
-225.000000 1865.000000 
375.000000 2105.000000 
225.000000 2045.000000 
75.000000 2015.000000 
300.000000 1970.000000 
375.000000 2105.000000 
225.000000 2045.000000 
225.000000 1865.000000 
300.000000 1970.000000 
375.000000 2105.000000 
150.000000 1790.000000 
225.000000 1865.000000 
300.000000 1970.000000 
75.000000 1745.000000 
150.000000 1790.000000 
225.000000 1865.000000 
-375.000000 2105.000000 
-225.000000 2045.000000 
-75.000000 2015.000000 
-300.000000 1970.000000 
-375.000000 2105.000000 
-225.000000 2045.000000 
-225.000000 1865.000000 
-300.000000 1970.000000 
-375.000000 2105.000000 
-150.000000 1790.000000 
-225.000000 1865.000000 
-300.000000 1970.000000 
-75.000000 1745.000000 
-150.000000 1790.000000 
-225.000000 1865.000000 
375.000000 2105.000000 
225.000000 2045.000000 
75.000000 2015.000000 
300.000000 1970.000000 
375.000000 2105.000000 
225.000000 2045.000000 
225.000000 1865.000000 
300.000000 1970.000000 
375.000000 2105.000000 
150.000000 1790.000000 
225.000000 1865.000000 
300.000000 1970.000000 
75.000000 1745.000000 
150.000000 1790.000000 
225.000000 1865.000000 
-375.000000 2105.000000 
-225.000000 2045.000000 
-75.000000 2015.000000 
-300.000000 1970.000000 
-375.000000 2105.000000 
-225.000000 2045.000000 
-225.000000 1865.000000 
-300.000000 1970.000000 
-375.000000 2105.000000 
-150.000000 1790.000000 
-225.000000 1865.000000 
-300.000000 1970.000000 
-75.000000 1745.000000 
-150.000000 1790.000000 
-225.000000 1865.000000 
375.000000 2105.000000 
225.000000 2045.000000 
75.000000 2015.000000 
300.000000 1970.000000 
375.000000 2105.000000 
225.000000 2045.000000 
225.000000 1865.000000 
300.000000 1970.000000 
375.000000 2105.000000 
150.000000 1790.000000 
225.000000 1865.000000 
300.000000 1970.000000 
75.000000 1745.000000 
150.000000 1790.000000 
225.000000 1865.000000 
-375.000000 2105.000000 
-225.000000 2045.000000 
-75.000000 2015.000000 
-300.000000 1970.000000 
-375.000000 2105.000000 
-225.000000 2045.000000 
-225.000000 1865.000000 
-300.000000 1970.000000 
-375.000000 2105.000000 
-150.000000 1790.000000 
-225.000000 1865.000000 
-300.000000 1970.000000 
-75.000000 1745.000000 
-150.000000 1790.000000 
-225.000000 1865.000000 
375.000000 2105.000000 
225.000000 2045.000000 
75.000000 2015.000000 
300.000000 1970.000000 
375.000000 2105.000000 
225.000000 2045.000000 
225.000000 1865.000000 
300.000000 1970.000000 
375.000000 2105.000000 
150.000000 1790.000000 
225.000000 1865.000000 
300.000000 1970.000000 
75.000000 1745.000000 
150.000000 1790.000000 
225.000000 1865.000000 
-375.000000 2105.000000 
-225.000000 2045.000000 
-75.000000 2015.000000 
-300.000000 1970.000000 
-375.000000 2105.000000 
-225.000000 2045.000000 
