0A
15D
1
2AB
7FFF 1839  0.99996948242188  0.18923950195312
8000 C551 -1.00000000000000 -0.45846557617188
7FFF 3779  0.99996948242188  0.43338012695312
B8E7 8000 -0.55545043945312 -1.00000000000000
8C04 8000 -0.90612792968750 -1.00000000000000
26DB BAB1  0.30355834960938 -0.54147338867188
8000 8000 -1.00000000000000 -1.00000000000000
55FD 7FFF  0.67178344726562  0.99996948242188
7FFF 7FFF  0.99996948242188  0.99996948242188
7FFF 06B2  0.99996948242188  0.05230712890625
8000 4A83 -1.00000000000000  0.58212280273438
8727 7FFF -0.94412231445312  0.99996948242188
8000 8000 -1.00000000000000 -1.00000000000000
8000 DCB2 -1.00000000000000 -0.27581787109375
0ADC FC2B  0.08483886718750 -0.02993774414062
7FFF 7FFF  0.99996948242188  0.99996948242188
18E2 8000  0.19439697265625 -1.00000000000000
8000 A3A0 -1.00000000000000 -0.72167968750000
7E81 680D  0.98831176757812  0.81289672851562
8000 210A -1.00000000000000  0.25811767578125
6081 2239  0.75393676757812  0.26736450195312
8000 7FFF -1.00000000000000  0.99996948242188
4997 7FFF  0.57492065429688  0.99996948242188
8000 4DDD -1.00000000000000  0.60830688476562
81CB 643A -0.98599243164062  0.78302001953125
379E 8000  0.43450927734375 -1.00000000000000
1607 93DD  0.17208862304688 -0.84481811523438
7E41 7FFF  0.98635864257812  0.99996948242188
FF3F 7FFF -0.00588989257812  0.99996948242188
B789 E0B6 -0.56613159179688 -0.24444580078125
8000 7FFF -1.00000000000000  0.99996948242188
DEE2 A506 -0.25872802734375 -0.71075439453125
7FFF 8000  0.99996948242188 -1.00000000000000
8000 594B -1.00000000000000  0.69760131835938
8000 FB3E -1.00000000000000 -0.03717041015625
CC10 8000 -0.40576171875000 -1.00000000000000
4D99 8000  0.60623168945312 -1.00000000000000
8000 FFE7 -1.00000000000000 -0.00076293945312
3E0A 7FFF  0.48468017578125  0.99996948242188
B060 7FFF -0.62207031250000  0.99996948242188
8000 18FA -1.00000000000000  0.19512939453125
7FFF 7FFF  0.99996948242188  0.99996948242188
B93D 8000 -0.55282592773438 -1.00000000000000
1854 7FFF  0.19006347656250  0.99996948242188
51EF 7FFF  0.64010620117188  0.99996948242188
D4F5 8000 -0.33627319335938 -1.00000000000000
8000 1C67 -1.00000000000000  0.22189331054688
2192 7FFF  0.26226806640625  0.99996948242188
8000 7A3A -1.00000000000000  0.95489501953125
8000 F372 -1.00000000000000 -0.09808349609375
8000 8000 -1.00000000000000 -1.00000000000000
8000 CD9E -1.00000000000000 -0.39361572265625
7FFF 7FFF  0.99996948242188  0.99996948242188
02EC C240  0.02282714843750 -0.48242187500000
EEA2 480F -0.13568115234375  0.56295776367188
8000 E4C9 -1.00000000000000 -0.21261596679688
209C 7FFF  0.25476074218750  0.99996948242188
BCAA 8000 -0.52606201171875 -1.00000000000000
74D8 8000  0.91284179687500 -1.00000000000000
8000 F325 -1.00000000000000 -0.10043334960938
1455 7FFF  0.15884399414062  0.99996948242188
8000 7FFF -1.00000000000000  0.99996948242188
95BD 76B1 -0.83016967773438  0.92727661132812
28E8 7F01  0.31958007812500  0.99221801757812
8000 7D40 -1.00000000000000  0.97851562500000
8000 7FFF -1.00000000000000  0.99996948242188
7FFF 8000  0.99996948242188 -1.00000000000000
8000 A936 -1.00000000000000 -0.67803955078125
7FFF 8F08  0.99996948242188 -0.88256835937500
6A0B DCEE  0.82846069335938 -0.27398681640625
7FFF 821A  0.99996948242188 -0.98358154296875
93D5 7FFF -0.84506225585938  0.99996948242188
7FFF 067B  0.99996948242188  0.05062866210938
7FFF 7FFF  0.99996948242188  0.99996948242188
49C7 5D54  0.57638549804688  0.72912597656250
7FFF 7FFF  0.99996948242188  0.99996948242188
8000 8000 -1.00000000000000 -1.00000000000000
7FFF 8000  0.99996948242188 -1.00000000000000
7FFF E94E  0.99996948242188 -0.17730712890625
8997 2E39 -0.92507934570312  0.36111450195312
9067 EBDA -0.87185668945312 -0.15740966796875
8000 7FFF -1.00000000000000  0.99996948242188
0F93 7FFF  0.12167358398438  0.99996948242188
8000 8000 -1.00000000000000 -1.00000000000000
9401 D0ED -0.84371948242188 -0.36776733398438
AA34 7FFF -0.67028808593750  0.99996948242188
1696 8000  0.17645263671875 -1.00000000000000
C355 8000 -0.47396850585938 -1.00000000000000
7FFF 7690  0.99996948242188  0.92626953125000
7FFF CA4A  0.99996948242188 -0.41961669921875
1BB4 8000  0.21643066406250 -1.00000000000000
8000 7B6A -1.00000000000000  0.96417236328125
723C 2DA9  0.89245605468750  0.35671997070312
2098 7FFF  0.25463867187500  0.99996948242188
53F9 1FBF  0.65603637695312  0.24801635742188
9277 5ED2 -0.85574340820312  0.74078369140625
8000 7FFF -1.00000000000000  0.99996948242188
8000 2C88 -1.00000000000000  0.34790039062500
29E6 8000  0.32733154296875 -1.00000000000000
4C3A 5D70  0.59552001953125  0.72998046875000
7FFF D5B4  0.99996948242188 -0.33044433593750
7FFF 8000  0.99996948242188 -1.00000000000000
7FFF 33E8  0.99996948242188  0.40551757812500
8000 C600 -1.00000000000000 -0.45312500000000
121F 7FFF  0.14157104492188  0.99996948242188
DDFE 7FFF -0.26568603515625  0.99996948242188
8000 8000 -1.00000000000000 -1.00000000000000
7FFF 403F  0.99996948242188  0.50192260742188
8000 8000 -1.00000000000000 -1.00000000000000
7FFF 7FFF  0.99996948242188  0.99996948242188
8000 E8A4 -1.00000000000000 -0.18249511718750
C477 7FFF -0.46511840820312  0.99996948242188
8000 8000 -1.00000000000000 -1.00000000000000
1E95 8000  0.23892211914062 -1.00000000000000
816A 8000 -0.98895263671875 -1.00000000000000
8000 7FFF -1.00000000000000  0.99996948242188
7FFF 5260  0.99996948242188  0.64355468750000
D20A 8000 -0.35906982421875 -1.00000000000000
7FFF 0893  0.99996948242188  0.06698608398438
3B79 5E7F  0.46463012695312  0.73825073242188
BA1B 4E71 -0.54605102539062  0.61282348632812
DBCA 8000 -0.28289794921875 -1.00000000000000
972F 7FFF -0.81887817382812  0.99996948242188
7FFF 41B5  0.99996948242188  0.51333618164062
8051 89CD -0.99752807617188 -0.92343139648438
D92D 7FFF -0.30331420898438  0.99996948242188
8000 7FFF -1.00000000000000  0.99996948242188
61B8 36F8  0.76342773437500  0.42944335937500
8000 8000 -1.00000000000000 -1.00000000000000
D1FD 8000 -0.35946655273438 -1.00000000000000
2361 7FFF  0.27639770507812  0.99996948242188
41DC 8000  0.51452636718750 -1.00000000000000
CF96 8000 -0.37823486328125 -1.00000000000000
BBB1 7FFF -0.53366088867188  0.99996948242188
5234 7FFF  0.64221191406250  0.99996948242188
7FFF 7FC5  0.99996948242188  0.99819946289062
8000 8000 -1.00000000000000 -1.00000000000000
CD3E 7A8F -0.39654541015625  0.95748901367188
7FFF 8731  0.99996948242188 -0.94381713867188
7FFF 1546  0.99996948242188  0.16619873046875
9E3D 29DD -0.76376342773438  0.32705688476562
783E 7FFF  0.93939208984375  0.99996948242188
8000 8000 -1.00000000000000 -1.00000000000000
8000 7FFF -1.00000000000000  0.99996948242188
8DFB 0840 -0.89077758789062  0.06445312500000
90D2 6336 -0.86859130859375  0.77508544921875
7FFF CAA0  0.99996948242188 -0.41699218750000
8000 8000 -1.00000000000000 -1.00000000000000
8000 7FFF -1.00000000000000  0.99996948242188
7FFF A6DA  0.99996948242188 -0.69647216796875
8000 7FFF -1.00000000000000  0.99996948242188
4C09 8000  0.59402465820312 -1.00000000000000
7FFF 8000  0.99996948242188 -1.00000000000000
7FFF 8000  0.99996948242188 -1.00000000000000
7F4B 00DE  0.99447631835938  0.00677490234375
6554 8000  0.79162597656250 -1.00000000000000
